old_cloudinary_url,old_cloudinary_unversioned_url,old_images_url,old_images_unversioned_url,cloudinary_public_id,original_filename,local_filename,target_s3_key,new_public_url,resource_type,type,format,version,bytes,width,height,created_at
https://res.cloudinary.com/dg6smdedp/image/upload/v1692615324/customer-images/61.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/61.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1692615324/customer-images/61.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/61.jpg,customer-images/61,,migration/cloudinary-downloads/customer-images/61.jpg,customer-images/61.jpg,https://img.bedfordfineartgallery.com/customer-images/61.jpg,image,upload,jpg,1692615324,41033,290,200,2023-08-21T10:55:24Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1693312729/customer-images/62.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/62.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1693312729/customer-images/62.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/62.jpg,customer-images/62,,migration/cloudinary-downloads/customer-images/62.jpg,customer-images/62.jpg,https://img.bedfordfineartgallery.com/customer-images/62.jpg,image,upload,jpg,1693312729,61927,290,200,2023-08-29T12:38:49Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1693312728/customer-images/63.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/63.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1693312728/customer-images/63.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/63.jpg,customer-images/63,,migration/cloudinary-downloads/customer-images/63.jpg,customer-images/63.jpg,https://img.bedfordfineartgallery.com/customer-images/63.jpg,image,upload,jpg,1693312728,39406,290,200,2023-08-29T12:38:48Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1693312729/customer-images/64.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/64.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1693312729/customer-images/64.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/64.jpg,customer-images/64,,migration/cloudinary-downloads/customer-images/64.jpg,customer-images/64.jpg,https://img.bedfordfineartgallery.com/customer-images/64.jpg,image,upload,jpg,1693312729,48382,290,200,2023-08-29T12:38:49Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1693312728/customer-images/65.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/65.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1693312728/customer-images/65.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/65.jpg,customer-images/65,,migration/cloudinary-downloads/customer-images/65.jpg,customer-images/65.jpg,https://img.bedfordfineartgallery.com/customer-images/65.jpg,image,upload,jpg,1693312728,37269,290,200,2023-08-29T12:38:48Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1693312729/customer-images/66.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/66.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1693312729/customer-images/66.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/66.jpg,customer-images/66,,migration/cloudinary-downloads/customer-images/66.jpg,customer-images/66.jpg,https://img.bedfordfineartgallery.com/customer-images/66.jpg,image,upload,jpg,1693312729,37995,290,200,2023-08-29T12:38:49Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1693312729/customer-images/67.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/67.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1693312729/customer-images/67.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/67.jpg,customer-images/67,,migration/cloudinary-downloads/customer-images/67.jpg,customer-images/67.jpg,https://img.bedfordfineartgallery.com/customer-images/67.jpg,image,upload,jpg,1693312729,40480,290,200,2023-08-29T12:38:49Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1693312729/customer-images/68.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/68.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1693312729/customer-images/68.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/68.jpg,customer-images/68,,migration/cloudinary-downloads/customer-images/68.jpg,customer-images/68.jpg,https://img.bedfordfineartgallery.com/customer-images/68.jpg,image,upload,jpg,1693312729,42390,290,200,2023-08-29T12:38:49Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1696869863/customer-images/69.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/69.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1696869863/customer-images/69.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/69.jpg,customer-images/69,,migration/cloudinary-downloads/customer-images/69.jpg,customer-images/69.jpg,https://img.bedfordfineartgallery.com/customer-images/69.jpg,image,upload,jpg,1696869863,38988,290,200,2023-10-09T16:44:23Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346945/customer-images/7.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/7.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346945/customer-images/7.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/7.jpg,customer-images/7,,migration/cloudinary-downloads/customer-images/7.jpg,customer-images/7.jpg,https://img.bedfordfineartgallery.com/customer-images/7.jpg,image,upload,jpg,1674346945,47748,290,200,2023-01-22T00:22:25Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1699616076/customer-images/70.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/70.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1699616076/customer-images/70.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/70.jpg,customer-images/70,,migration/cloudinary-downloads/customer-images/70.jpg,customer-images/70.jpg,https://img.bedfordfineartgallery.com/customer-images/70.jpg,image,upload,jpg,1699616076,43948,290,200,2023-11-10T11:34:36Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1704212717/customer-images/71.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/71.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1704212717/customer-images/71.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/71.jpg,customer-images/71,,migration/cloudinary-downloads/customer-images/71.jpg,customer-images/71.jpg,https://img.bedfordfineartgallery.com/customer-images/71.jpg,image,upload,jpg,1704212717,63874,290,200,2024-01-02T16:25:17Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1706553925/customer-images/72.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/72.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1706553925/customer-images/72.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/72.jpg,customer-images/72,,migration/cloudinary-downloads/customer-images/72.jpg,customer-images/72.jpg,https://img.bedfordfineartgallery.com/customer-images/72.jpg,image,upload,jpg,1706553925,36625,290,200,2024-01-29T18:45:25Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1706796534/customer-images/73.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/73.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1706796534/customer-images/73.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/73.jpg,customer-images/73,,migration/cloudinary-downloads/customer-images/73.jpg,customer-images/73.jpg,https://img.bedfordfineartgallery.com/customer-images/73.jpg,image,upload,jpg,1706796534,62501,290,200,2024-02-01T14:08:54Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1712925198/customer-images/74.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/74.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1712925198/customer-images/74.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/74.jpg,customer-images/74,,migration/cloudinary-downloads/customer-images/74.jpg,customer-images/74.jpg,https://img.bedfordfineartgallery.com/customer-images/74.jpg,image,upload,jpg,1712925198,52188,290,200,2024-04-12T12:33:18Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1712925196/customer-images/75.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/75.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1712925196/customer-images/75.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/75.jpg,customer-images/75,,migration/cloudinary-downloads/customer-images/75.jpg,customer-images/75.jpg,https://img.bedfordfineartgallery.com/customer-images/75.jpg,image,upload,jpg,1712925196,43231,290,200,2024-04-12T12:33:16Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1712925194/customer-images/76.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/76.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1712925194/customer-images/76.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/76.jpg,customer-images/76,,migration/cloudinary-downloads/customer-images/76.jpg,customer-images/76.jpg,https://img.bedfordfineartgallery.com/customer-images/76.jpg,image,upload,jpg,1712925194,43147,290,200,2024-04-12T12:33:14Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1713354227/customer-images/77.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/77.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1713354227/customer-images/77.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/77.jpg,customer-images/77,,migration/cloudinary-downloads/customer-images/77.jpg,customer-images/77.jpg,https://img.bedfordfineartgallery.com/customer-images/77.jpg,image,upload,jpg,1713354227,65955,290,200,2024-04-17T11:43:47Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1713524335/customer-images/78.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/78.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1713524335/customer-images/78.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/78.jpg,customer-images/78,,migration/cloudinary-downloads/customer-images/78.jpg,customer-images/78.jpg,https://img.bedfordfineartgallery.com/customer-images/78.jpg,image,upload,jpg,1713524335,39524,290,200,2024-04-19T10:58:55Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1714402461/customer-images/79.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/79.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1714402461/customer-images/79.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/79.jpg,customer-images/79,,migration/cloudinary-downloads/customer-images/79.jpg,customer-images/79.jpg,https://img.bedfordfineartgallery.com/customer-images/79.jpg,image,upload,jpg,1714402461,58251,290,200,2024-04-29T14:54:21Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346932/customer-images/8.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/8.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346932/customer-images/8.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/8.jpg,customer-images/8,,migration/cloudinary-downloads/customer-images/8.jpg,customer-images/8.jpg,https://img.bedfordfineartgallery.com/customer-images/8.jpg,image,upload,jpg,1674346932,62766,290,200,2023-01-22T00:22:12Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1714402456/customer-images/80.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/80.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1714402456/customer-images/80.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/80.jpg,customer-images/80,,migration/cloudinary-downloads/customer-images/80.jpg,customer-images/80.jpg,https://img.bedfordfineartgallery.com/customer-images/80.jpg,image,upload,jpg,1714402456,34042,290,200,2024-04-29T14:54:16Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1714402450/customer-images/81.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/81.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1714402450/customer-images/81.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/81.jpg,customer-images/81,,migration/cloudinary-downloads/customer-images/81.jpg,customer-images/81.jpg,https://img.bedfordfineartgallery.com/customer-images/81.jpg,image,upload,jpg,1714402450,34501,290,200,2024-04-29T14:54:10Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1714402444/customer-images/82.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/82.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1714402444/customer-images/82.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/82.jpg,customer-images/82,,migration/cloudinary-downloads/customer-images/82.jpg,customer-images/82.jpg,https://img.bedfordfineartgallery.com/customer-images/82.jpg,image,upload,jpg,1714402444,52230,290,200,2024-04-29T14:54:04Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1715856047/customer-images/83.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/83.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1715856047/customer-images/83.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/83.jpg,customer-images/83,,migration/cloudinary-downloads/customer-images/83.jpg,customer-images/83.jpg,https://img.bedfordfineartgallery.com/customer-images/83.jpg,image,upload,jpg,1715856047,40441,290,200,2024-05-16T10:40:47Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1716983197/customer-images/84.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/84.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1716983197/customer-images/84.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/84.jpg,customer-images/84,,migration/cloudinary-downloads/customer-images/84.jpg,customer-images/84.jpg,https://img.bedfordfineartgallery.com/customer-images/84.jpg,image,upload,jpg,1716983197,37230,290,200,2024-05-29T11:46:37Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1719229952/customer-images/85.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/85.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1719229952/customer-images/85.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/85.jpg,customer-images/85,,migration/cloudinary-downloads/customer-images/85.jpg,customer-images/85.jpg,https://img.bedfordfineartgallery.com/customer-images/85.jpg,image,upload,jpg,1719229952,30694,290,200,2024-06-24T11:52:32Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1719310355/customer-images/86.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/86.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1719310355/customer-images/86.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/86.jpg,customer-images/86,,migration/cloudinary-downloads/customer-images/86.jpg,customer-images/86.jpg,https://img.bedfordfineartgallery.com/customer-images/86.jpg,image,upload,jpg,1719310355,67317,290,200,2024-06-25T10:12:35Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1721124825/customer-images/87.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/87.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1721124825/customer-images/87.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/87.jpg,customer-images/87,,migration/cloudinary-downloads/customer-images/87.jpg,customer-images/87.jpg,https://img.bedfordfineartgallery.com/customer-images/87.jpg,image,upload,jpg,1721124825,59455,290,200,2024-07-16T10:13:45Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1726488101/customer-images/88.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/88.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1726488101/customer-images/88.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/88.jpg,customer-images/88,,migration/cloudinary-downloads/customer-images/88.jpg,customer-images/88.jpg,https://img.bedfordfineartgallery.com/customer-images/88.jpg,image,upload,jpg,1726488101,27116,290,200,2024-09-16T12:01:41Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1726488100/customer-images/89.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/89.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1726488100/customer-images/89.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/89.jpg,customer-images/89,,migration/cloudinary-downloads/customer-images/89.jpg,customer-images/89.jpg,https://img.bedfordfineartgallery.com/customer-images/89.jpg,image,upload,jpg,1726488100,78337,290,200,2024-09-16T12:01:40Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346927/customer-images/9.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/9.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346927/customer-images/9.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/9.jpg,customer-images/9,,migration/cloudinary-downloads/customer-images/9.jpg,customer-images/9.jpg,https://img.bedfordfineartgallery.com/customer-images/9.jpg,image,upload,jpg,1674346927,43546,290,200,2023-01-22T00:22:07Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1726488100/customer-images/90.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/90.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1726488100/customer-images/90.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/90.jpg,customer-images/90,,migration/cloudinary-downloads/customer-images/90.jpg,customer-images/90.jpg,https://img.bedfordfineartgallery.com/customer-images/90.jpg,image,upload,jpg,1726488100,73728,290,200,2024-09-16T12:01:40Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1736342216/customer-images/91.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/91.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1736342216/customer-images/91.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/91.jpg,customer-images/91,,migration/cloudinary-downloads/customer-images/91.jpg,customer-images/91.jpg,https://img.bedfordfineartgallery.com/customer-images/91.jpg,image,upload,jpg,1736342216,49528,290,200,2025-01-08T13:16:56Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1738589393/customer-images/92.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/92.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1738589393/customer-images/92.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/92.jpg,customer-images/92,,migration/cloudinary-downloads/customer-images/92.jpg,customer-images/92.jpg,https://img.bedfordfineartgallery.com/customer-images/92.jpg,image,upload,jpg,1738589393,50897,290,200,2025-02-03T13:29:53Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1738589393/customer-images/93.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/93.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1738589393/customer-images/93.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/93.jpg,customer-images/93,,migration/cloudinary-downloads/customer-images/93.jpg,customer-images/93.jpg,https://img.bedfordfineartgallery.com/customer-images/93.jpg,image,upload,jpg,1738589393,41092,290,200,2025-02-03T13:29:53Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1740398978/customer-images/94.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/94.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1740398978/customer-images/94.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/94.jpg,customer-images/94,,migration/cloudinary-downloads/customer-images/94.jpg,customer-images/94.jpg,https://img.bedfordfineartgallery.com/customer-images/94.jpg,image,upload,jpg,1740398978,56385,290,200,2025-02-24T12:09:38Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1740398978/customer-images/95.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/95.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1740398978/customer-images/95.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/95.jpg,customer-images/95,,migration/cloudinary-downloads/customer-images/95.jpg,customer-images/95.jpg,https://img.bedfordfineartgallery.com/customer-images/95.jpg,image,upload,jpg,1740398978,59584,290,200,2025-02-24T12:09:38Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1745841170/customer-images/96.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/96.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1745841170/customer-images/96.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/96.jpg,customer-images/96,,migration/cloudinary-downloads/customer-images/96.jpg,customer-images/96.jpg,https://img.bedfordfineartgallery.com/customer-images/96.jpg,image,upload,jpg,1745841170,36552,290,200,2025-04-28T11:52:50Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1748945297/customer-images/97.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/97.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1748945297/customer-images/97.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/97.jpg,customer-images/97,,migration/cloudinary-downloads/customer-images/97.jpg,customer-images/97.jpg,https://img.bedfordfineartgallery.com/customer-images/97.jpg,image,upload,jpg,1748945297,51673,290,200,2025-06-03T10:08:17Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1751294374/customer-images/98.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/98.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1751294374/customer-images/98.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/98.jpg,customer-images/98,,migration/cloudinary-downloads/customer-images/98.jpg,customer-images/98.jpg,https://img.bedfordfineartgallery.com/customer-images/98.jpg,image,upload,jpg,1751294374,45300,290,200,2025-06-30T14:39:34Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1752492113/customer-images/99_zwy5rn.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/customer-images/99_zwy5rn.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1752492113/customer-images/99_zwy5rn.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/customer-images/99_zwy5rn.jpg,customer-images/99_zwy5rn,,migration/cloudinary-downloads/customer-images/99_zwy5rn.jpg,customer-images/99_zwy5rn.jpg,https://img.bedfordfineartgallery.com/customer-images/99_zwy5rn.jpg,image,upload,jpg,1752492113,79545,290,200,2025-07-14T11:21:53Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1694009219/daniel-charles-grose-artwork-for-sale-white-mountains-island-pond_qpqcua.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/daniel-charles-grose-artwork-for-sale-white-mountains-island-pond_qpqcua.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1694009219/daniel-charles-grose-artwork-for-sale-white-mountains-island-pond_qpqcua.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/daniel-charles-grose-artwork-for-sale-white-mountains-island-pond_qpqcua.jpg,daniel-charles-grose-artwork-for-sale-white-mountains-island-pond_qpqcua,,migration/cloudinary-downloads/daniel-charles-grose-artwork-for-sale-white-mountains-island-pond_qpqcua.jpg,daniel-charles-grose-artwork-for-sale-white-mountains-island-pond_qpqcua.jpg,https://img.bedfordfineartgallery.com/daniel-charles-grose-artwork-for-sale-white-mountains-island-pond_qpqcua.jpg,image,upload,jpg,1694009219,3840584,4000,2667,2023-09-06T14:06:59Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1694185477/daniel-johnson-kellogg-19th-century-art-for-sale-native-american-encampment_ohddti.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/daniel-johnson-kellogg-19th-century-art-for-sale-native-american-encampment_ohddti.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1694185477/daniel-johnson-kellogg-19th-century-art-for-sale-native-american-encampment_ohddti.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/daniel-johnson-kellogg-19th-century-art-for-sale-native-american-encampment_ohddti.jpg,daniel-johnson-kellogg-19th-century-art-for-sale-native-american-encampment_ohddti,,migration/cloudinary-downloads/daniel-johnson-kellogg-19th-century-art-for-sale-native-american-encampment_ohddti.jpg,daniel-johnson-kellogg-19th-century-art-for-sale-native-american-encampment_ohddti.jpg,https://img.bedfordfineartgallery.com/daniel-johnson-kellogg-19th-century-art-for-sale-native-american-encampment_ohddti.jpg,image,upload,jpg,1694185477,2117176,3000,2000,2023-09-08T15:04:37Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346905/darley_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/darley_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346905/darley_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/darley_grid.jpg,darley_grid,,migration/cloudinary-downloads/darley_grid.jpg,darley_grid.jpg,https://img.bedfordfineartgallery.com/darley_grid.jpg,image,upload,jpg,1674346905,19535,392,261,2023-01-22T00:21:45Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1694011224/david-hagerbaumer-19th-century-painting-for-sale_woodcock_x76b17.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/david-hagerbaumer-19th-century-painting-for-sale_woodcock_x76b17.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1694011224/david-hagerbaumer-19th-century-painting-for-sale_woodcock_x76b17.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/david-hagerbaumer-19th-century-painting-for-sale_woodcock_x76b17.jpg,david-hagerbaumer-19th-century-painting-for-sale_woodcock_x76b17,,migration/cloudinary-downloads/david-hagerbaumer-19th-century-painting-for-sale_woodcock_x76b17.jpg,david-hagerbaumer-19th-century-painting-for-sale_woodcock_x76b17.jpg,https://img.bedfordfineartgallery.com/david-hagerbaumer-19th-century-painting-for-sale_woodcock_x76b17.jpg,image,upload,jpg,1694011224,1871757,4000,2667,2023-09-06T14:40:24Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1694182260/david-johnson-19th-century-art-for-sale-cows-in-stream_sjuw0g.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/david-johnson-19th-century-art-for-sale-cows-in-stream_sjuw0g.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1694182260/david-johnson-19th-century-art-for-sale-cows-in-stream_sjuw0g.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/david-johnson-19th-century-art-for-sale-cows-in-stream_sjuw0g.jpg,david-johnson-19th-century-art-for-sale-cows-in-stream_sjuw0g,,migration/cloudinary-downloads/david-johnson-19th-century-art-for-sale-cows-in-stream_sjuw0g.jpg,david-johnson-19th-century-art-for-sale-cows-in-stream_sjuw0g.jpg,https://img.bedfordfineartgallery.com/david-johnson-19th-century-art-for-sale-cows-in-stream_sjuw0g.jpg,image,upload,jpg,1694182260,2037974,3000,2000,2023-09-08T14:11:00Z
